COMMON_NAME,SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,INDEX_TYPE,INDEX,CV,LOWER_90_CI,UPPER_90_CI,STRATA_SAMPLING_COMPLETE,INCOMPLETE_INDEX
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1979,"Biomass (kg/tow)",.6356,.2755,.3717,.9292,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1980,"Biomass (kg/tow)",.6214,.2063,.4057,.8354,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1981,"Biomass (kg/tow)",1.1084,.2348,.7001,1.5669,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1982,"Biomass (kg/tow)",1.4428,.235,.8731,2.0082,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1983,"Biomass (kg/tow)",1.162,.1573,.8514,1.458,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1984,"Biomass (kg/tow)",.4127,.2269,.2574,.5755,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1985,"Biomass (kg/tow)",.9717,.2109,.6464,1.2938,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1986,"Biomass (kg/tow)",.9222,.1198,.741,1.1139,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1987,"Biomass (kg/tow)",.5398,.1952,.384,.7275,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1988,"Biomass (kg/tow)",.8123,.1659,.609,1.0563,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1989,"Biomass (kg/tow)",.4278,.1791,.3046,.5575,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1990,"Biomass (kg/tow)",.3145,.288,.1849,.4778,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1991,"Biomass (kg/tow)",.0612,.3418,.0286,.0975,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1992,"Biomass (kg/tow)",.5655,.2086,.3825,.765,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1993,"Biomass (kg/tow)",.5697,.2146,.3839,.7856,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1994,"Biomass (kg/tow)",1.837,.2471,1.126,2.6245,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1995,"Biomass (kg/tow)",1.1596,.1307,.9138,1.4093,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1996,"Biomass (kg/tow)",.7256,.1753,.5299,.9525,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1997,"Biomass (kg/tow)",1.2723,.112,1.0327,1.4945,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1998,"Biomass (kg/tow)",1.5795,.177,1.1491,2.0536,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,1999,"Biomass (kg/tow)",1.8401,.1528,1.4176,2.3346,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2000,"Biomass (kg/tow)",2.8325,.1239,2.2573,3.4065,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2001,"Biomass (kg/tow)",1.9348,.1492,1.49,2.4335,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2002,"Biomass (kg/tow)",2.0699,.2035,1.4376,2.777,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2003,"Biomass (kg/tow)",2.0406,.1629,1.5564,2.6389,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2004,"Biomass (kg/tow)",.8382,.2125,.5736,1.1576,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2005,"Biomass (kg/tow)",2.1517,.1435,1.6684,2.7038,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2006,"Biomass (kg/tow)",2.9127,.1393,2.2909,3.6237,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2007,"Biomass (kg/tow)",1.6415,.1505,1.2447,2.0606,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2008,"Biomass (kg/tow)",1.1094,.1355,.6715,1.0535,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2009,"Biomass (kg/tow)",1.7109,.1535,1.0797,1.7895,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2010,"Biomass (kg/tow)",1.5362,.1357,.8467,1.3198,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2011,"Biomass (kg/tow)",1.2556,.3001,.5741,1.5864,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2012,"Biomass (kg/tow)",1.312,.1069,.7443,1.059,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2013,"Biomass (kg/tow)",.9702,.1002,.6075,.8438,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2014,"Biomass (kg/tow)",.8451,.1996,.4526,.8874,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2015,"Biomass (kg/tow)",.5361,.2575,.2413,.5785,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2016,"Biomass (kg/tow)",2.8743,.1451,1.5294,2.4841,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2017,"Biomass (kg/tow)",2.0554,.1133,1.6835,2.4451,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2018,"Biomass (kg/tow)",1.6636,.138,1.2878,2.0574,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2019,"Biomass (kg/tow)",.6098,.157,.4594,.7694,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2020,"Biomass (kg/tow)",,,,,,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2021,"Biomass (kg/tow)",1.4628,.1582,1.0978,1.8545,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2022,"Biomass (kg/tow)",.9416,.2144,.6288,1.2802,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2023,"Biomass (kg/tow)",.5622,.1777,.4022,.7397,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2024,"Biomass (kg/tow)",1.0074,.1986,.7049,1.366,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2025,"Biomass (kg/tow)",2.2496,.1493,1.6846,2.7989,Y,
"FLOUNDER, SUMMER (FLUKE)",172735,UNIT,NONE,11,"MADMF spring BTS",SPRING,2026,"Biomass (kg/tow)",2.0651,.2607,1.3343,3.1361,Y,
